subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,pre_post,flow_peak
42,4,4,1,0,3,3,1,0.500675892078878
42,4,4,1,0,3,3,2,0.495954212612784
42,4,4,2,0,2,2,1,0.487654278508844
42,4,4,2,0,2,2,2,0.483409935176372
42,4,4,3,0,1,1,1,0.484003347875495
42,4,4,3,0,1,1,2,0.48167738060207
43,1,1,2,0,1,1,1,0.471606010100523
43,1,1,2,0,1,1,2,0.462427846815178
43,1,1,3,0,2,2,1,0.47931604608095
43,1,1,3,0,2,2,2,0.474775358081076
43,1,1,4,0,3,3,1,0.509565523402408
43,1,2,1,1,0,1,1,0.47014468186194
43,1,2,3,1,2,1,1,0.478422658742338
43,1,2,3,1,2,1,2,0.475211834798627
43,1,2,4,1,3,2,1,0.509165823961259
43,1,2,4,1,3,2,2,0.518782845997126
43,1,3,1,2,0,2,1,0.469426689333078
43,1,3,2,2,1,1,1,0.470436901840864
43,1,3,2,2,1,1,2,0.462164731582749
43,1,3,4,2,3,1,1,0.509857555959963
43,1,3,4,2,3,1,2,0.518667385224296
43,1,4,1,3,0,3,1,0.469625921879877
43,1,4,2,3,1,2,1,0.470227204395574
43,1,4,2,3,1,2,2,0.460472801790387
43,1,4,3,3,2,1,1,0.476957282351691
43,1,4,3,3,2,1,2,0.474120947635849
43,2,1,2,1,0,1,1,0.477731102738121
43,2,1,2,1,0,1,2,0.468637922625178
43,2,1,3,1,1,2,1,0.480568155676962
43,2,1,3,1,1,2,2,0.474278710485327
43,2,1,4,1,2,3,1,0.5092855376264
43,2,1,4,1,2,3,2,0.515020173001631
43,2,2,1,0,1,1,1,0.482324401035586
43,2,2,1,0,1,1,2,0.47603317428185
43,2,2,3,0,1,1,1,0.479603371612175
43,2,2,3,0,1,1,2,0.474835761163441
43,2,2,4,0,2,2,1,0.510681853666667
43,2,2,4,0,2,2,2,0.513372155261375
43,2,3,1,1,1,2,1,0.483315069448647
43,2,3,1,1,1,2,2,0.47486286036945
43,2,3,2,1,0,1,1,0.477555518962889
43,2,3,2,1,0,1,2,0.467274649727431
43,2,3,4,1,2,1,1,0.510449431863543
43,2,3,4,1,2,1,2,0.515462891936058
43,2,4,1,2,1,3,1,0.481723520309372
43,2,4,1,2,1,3,2,0.473545922344073
43,2,4,2,2,0,2,1,0.476512373211822
43,2,4,2,2,0,2,2,0.468192238331601
43,2,4,3,2,1,1,1,0.479189909943148
43,2,4,3,2,1,1,2,0.475096019221966
43,3,1,2,2,1,1,1,0.482677686152079
43,3,1,2,2,1,1,2,0.476712858701704
43,3,1,3,2,0,2,1,0.481641823301458
43,3,1,3,2,0,2,2,0.47774423853772
43,3,1,4,2,1,3,1,0.496980766995182
43,3,1,4,2,1,3,2,0.50027736249809
43,3,2,1,1,2,1,1,0.494302327528628
43,3,2,1,1,2,1,2,0.493463510286157
43,3,2,3,1,0,1,1,0.482499982555391
43,3,2,3,1,0,1,2,0.479307396710919
43,3,2,4,1,1,2,1,0.49782857872254
43,3,2,4,1,1,2,2,0.49915981073532
43,3,3,1,0,2,2,1,0.494713920155207
43,3,3,1,0,2,2,2,0.490156636145175
43,3,3,2,0,1,1,1,0.483862045506583
43,3,3,2,0,1,1,2,0.478634784607714
43,3,3,4,0,1,1,1,0.4977852276077
43,3,3,4,0,1,1,2,0.502082522760421
43,3,4,1,1,2,3,1,0.495766207567584
43,3,4,1,1,2,3,2,0.49173016144238
43,3,4,2,1,1,2,1,0.482794216846374
43,3,4,2,1,1,2,2,0.478556298096477
43,3,4,3,1,0,1,1,0.48168831524853
43,3,4,3,1,0,1,2,0.479324357371767
43,4,1,2,3,2,1,1,0.482438609468073
43,4,1,2,3,2,1,2,0.479607379186226
43,4,1,3,3,1,2,1,0.483937309197158
43,4,1,3,3,1,2,2,0.48026908599805
43,4,1,4,3,0,3,1,0.496769069418344
43,4,1,4,3,0,3,2,0.492845243101905
43,4,2,1,2,3,1,1,0.494449421587121
43,4,2,1,2,3,1,2,0.494617816254608
43,4,2,3,2,1,1,1,0.484622926290584
43,4,2,3,2,1,1,2,0.482920117291343
43,4,2,4,2,0,2,1,0.495332631735474
43,4,2,4,2,0,2,2,0.496210634166557
43,4,3,1,1,3,2,1,0.495339925449125
43,4,3,1,1,3,2,2,0.496336255743015
43,4,3,2,1,2,1,1,0.483386039648673
43,4,3,2,1,2,1,2,0.48297428547268
43,4,3,4,1,0,1,1,0.49640807936929
43,4,3,4,1,0,1,2,0.493460788472395
43,4,4,1,0,3,3,1,0.496161708230014
43,4,4,1,0,3,3,2,0.495959908496455
43,4,4,2,0,2,2,1,0.483579677790978
43,4,4,2,0,2,2,2,0.482766951984831
43,4,4,3,0,1,1,1,0.48503387522054
43,4,4,3,0,1,1,2,0.481310392318108
44,1,1,2,0,1,1,1,0.485143179032486
44,1,1,2,0,1,1,2,0.484025915890915
44,1,1,3,0,2,2,1,0.480018989823098
44,1,1,3,0,2,2,2,0.480246785147838
44,1,1,4,0,3,3,1,0.493628288766959
44,1,1,4,0,3,3,2,0.495360601801894
44,1,2,1,1,0,1,1,0.473876120831786
44,1,2,1,1,0,1,2,0.467446756674815
44,1,2,3,1,2,1,1,0.479813848870723
44,1,2,3,1,2,1,2,0.480815474760748
44,1,2,4,1,3,2,1,0.493787410382189
44,1,2,4,1,3,2,2,0.494272946460124
44,1,3,1,2,0,2,1,0.473404154965172
44,1,3,1,2,0,2,2,0.468371778526008
44,1,3,2,2,1,1,1,0.485728395470497
44,1,3,2,2,1,1,2,0.485512888251557
44,1,3,4,2,3,1,1,0.49380593841644
44,1,3,4,2,3,1,2,0.495342387485834
44,1,4,1,3,0,3,1,0.471150223148667
44,1,4,1,3,0,3,2,0.464939761465675
44,1,4,2,3,1,2,1,0.483948061936826
44,1,4,2,3,1,2,2,0.482540893662308
44,1,4,3,3,2,1,1,0.479389995965399
44,1,4,3,3,2,1,2,0.479012384871044
44,2,1,2,1,0,1,1,0.485053480703014
44,2,1,2,1,0,1,2,0.482597604263697
44,2,1,3,1,1,2,1,0.478806623907809
44,2,1,3,1,1,2,2,0.477944169954431
44,2,1,4,1,2,3,1,0.492764004346008
44,2,1,4,1,2,3,2,0.492737407212442
44,2,2,1,0,1,1,1,0.487899595644298
44,2,2,1,0,1,1,2,0.484647113553945
44,2,2,3,0,1,1,1,0.482389233420811
44,2,2,3,0,1,1,2,0.480040386509703
44,2,2,4,0,2,2,1,0.49611546555411
44,2,2,4,0,2,2,2,0.49464442085802
44,2,3,1,1,1,2,1,0.488604938432465
44,2,3,1,1,1,2,2,0.485062474750753
44,2,3,2,1,0,1,1,0.488534517189041
44,2,3,2,1,0,1,2,0.485105294682537
44,2,3,4,1,2,1,1,0.495913549448279
44,2,3,4,1,2,1,2,0.496810364399916
44,2,4,1,2,1,3,1,0.486161657426293
44,2,4,1,2,1,3,2,0.483006860648024
44,2,4,2,2,0,2,1,0.487235090604906
44,2,4,2,2,0,2,2,0.484200300613024
44,2,4,3,2,1,1,1,0.481084638221764
44,2,4,3,2,1,1,2,0.47901338666316
44,3,1,2,2,1,1,1,0.48812510746418
44,3,1,2,2,1,1,2,0.484310059394881
44,3,1,3,2,0,2,1,0.482574625872348
44,3,1,3,2,0,2,2,0.478921075302347
44,3,1,4,2,1,3,1,0.488844787975095
44,3,1,4,2,1,3,2,0.488574177915231
44,3,2,1,1,2,1,1,0.497357465223299
44,3,2,1,1,2,1,2,0.495944290490063
44,3,2,3,1,0,1,1,0.484746074479959
44,3,2,3,1,0,1,2,0.480833294926377
44,3,2,4,1,1,2,1,0.491590516873531
44,3,2,4,1,1,2,2,0.491302333287203
44,3,3,1,0,2,2,1,0.497329780547401
44,3,3,1,0,2,2,2,0.497509914768582
44,3,3,2,0,1,1,1,0.490667967602579
44,3,3,2,0,1,1,2,0.48693074672285
44,3,3,4,0,1,1,1,0.492707346464471
44,3,3,4,0,1,1,2,0.491855452150993
44,3,4,1,1,2,3,1,0.496776938235773
44,3,4,1,1,2,3,2,0.497014165546049
44,3,4,2,1,1,2,1,0.489878727990076
44,3,4,2,1,1,2,2,0.486782308183772
44,3,4,3,1,0,1,1,0.485093950387385
44,3,4,3,1,0,1,2,0.481089071248631
44,4,1,2,3,2,1,1,0.488054824185621
44,4,1,2,3,2,1,2,0.481905310115623
44,4,1,3,3,1,2,1,0.480634525936477
44,4,1,3,3,1,2,2,0.474841347328581
44,4,1,4,3,0,3,1,0.487181412129012
44,4,1,4,3,0,3,2,0.483931664382948
44,4,2,1,2,3,1,1,0.496655377720755
44,4,2,1,2,3,1,2,0.498364772236965
44,4,2,3,2,1,1,1,0.482168120230916
44,4,2,3,2,1,1,2,0.476092168790369
44,4,2,4,2,0,2,1,0.488433579471217
44,4,2,4,2,0,2,2,0.486748122036492
44,4,3,1,1,3,2,1,0.498010330383199
44,4,3,1,1,3,2,2,0.499656266251872
44,4,3,2,1,2,1,1,0.49070395361075
44,4,3,2,1,2,1,2,0.485952195546785
44,4,3,4,1,0,1,1,0.489739246349351
44,4,3,4,1,0,1,2,0.488750888397768
44,4,4,1,0,3,3,1,0.497099299340848
44,4,4,1,0,3,3,2,0.498511983949889
44,4,4,2,0,2,2,1,0.490963384484513
44,4,4,2,0,2,2,2,0.486753187839365
44,4,4,3,0,1,1,1,0.483450953229164
44,4,4,3,0,1,1,2,0.478366777912213
45,1,1,2,0,1,1,1,0.476774186003337
45,1,1,2,0,1,1,2,0.470817786792108
45,1,1,3,0,2,2,1,0.485945622105876
45,1,1,3,0,2,2,2,0.485220526970299
45,1,1,4,0,3,3,1,0.500669705933331
45,1,1,4,0,3,3,2,0.507901403399513
45,1,2,1,1,0,1,1,0.475517011471965
45,1,2,1,1,0,1,2,0.462203344691345
45,1,2,3,1,2,1,1,0.48381465254697
45,1,2,3,1,2,1,2,0.483498021826362
45,1,2,4,1,3,2,1,0.498645382532779
45,1,2,4,1,3,2,2,0.506145336250954
45,1,3,1,2,0,2,1,0.476675638975313
45,1,3,1,2,0,2,2,0.462128572924672
45,1,3,2,2,1,1,1,0.477141715147523
45,1,3,2,2,1,1,2,0.469395050872333
45,1,3,4,2,3,1,1,0.498776934564599
45,1,3,4,2,3,1,2,0.508269939233514
45,1,4,1,3,0,3,1,0.475162961511846
45,1,4,1,3,0,3,2,0.461308585860665
45,1,4,2,3,1,2,1,0.476478775691618
45,1,4,2,3,1,2,2,0.467652379743799
45,1,4,3,3,2,1,1,0.484984344288665
45,1,4,3,3,2,1,2,0.483717196195041
45,2,1,2,1,0,1,1,0.480795310743004
45,2,1,2,1,0,1,2,0.475014900097077
45,2,1,3,1,1,2,1,0.483241365693452
45,2,1,3,1,1,2,2,0.481251055663863
45,2,1,4,1,2,3,1,0.502054401256543
45,2,1,4,1,2,3,2,0.506578087256251
45,2,2,1,0,1,1,1,0.486270516612614
45,2,2,1,0,1,1,2,0.478577867064602
45,2,2,3,0,1,1,1,0.483859043119477
45,2,2,3,0,1,1,2,0.480405271918821
45,2,2,4,0,2,2,1,0.501681185632053
45,2,2,4,0,2,2,2,0.507703807629136
45,2,3,1,1,1,2,1,0.487028275641064
45,2,3,1,1,1,2,2,0.479427915384425
45,2,3,2,1,0,1,1,0.481904147266068
45,2,3,2,1,0,1,2,0.475640596249502
45,2,3,4,1,2,1,1,0.502786866529974
45,2,3,4,1,2,1,2,0.50728914741602
45,2,4,1,2,1,3,1,0.485012947225913
45,2,4,1,2,1,3,2,0.478721384371189
45,2,4,2,2,0,2,1,0.480426449170383
45,2,4,2,2,0,2,2,0.474481794984876
45,2,4,3,2,1,1,1,0.482366147638034
45,2,4,3,2,1,1,2,0.480606424418855
45,3,1,2,2,1,1,1,0.486688440713717
45,3,1,2,2,1,1,2,0.484025715674258
45,3,1,3,2,0,2,1,0.483389677527138
45,3,1,3,2,0,2,2,0.480675421824667
45,3,1,4,2,1,3,1,0.491734710674869
45,3,1,4,2,1,3,2,0.490757097917118
45,3,2,1,1,2,1,1,0.495362373870686
45,3,2,1,1,2,1,2,0.491831336501684
45,3,2,3,1,0,1,1,0.484049074370435
45,3,2,3,1,0,1,2,0.480466849553918
45,3,2,4,1,1,2,1,0.491923714625809
45,3,2,4,1,1,2,2,0.492427125797536
45,3,3,1,0,2,2,1,0.494751631556462
45,3,3,1,0,2,2,2,0.49385884301353
45,3,3,2,0,1,1,1,0.488905126463231
45,3,3,2,0,1,1,2,0.48423198857796
45,3,3,4,0,1,1,1,0.493752943725788
45,3,3,4,0,1,1,2,0.493092593592476
45,3,4,1,1,2,3,1,0.495209207174144
45,3,4,1,1,2,3,2,0.492793782319822
45,3,4,2,1,1,2,1,0.487963237689385
45,3,4,2,1,1,2,2,0.483639107826389
45,3,4,3,1,0,1,1,0.484643676479688
45,3,4,3,1,0,1,2,0.481442144613049
45,4,1,2,3,2,1,1,0.491716924747125
45,4,1,2,3,2,1,2,0.48170144409715
45,4,1,3,3,1,2,1,0.483481034943657
45,4,1,3,3,1,2,2,0.480969017669578
45,4,1,4,3,0,3,1,0.485369964141287
45,4,1,4,3,0,3,2,0.487816847859429
45,4,2,1,2,3,1,1,0.498694372722552
45,4,2,1,2,3,1,2,0.495210759892802
45,4,2,3,2,1,1,1,0.483185779745141
45,4,2,3,2,1,1,2,0.480535071300402
45,4,2,4,2,0,2,1,0.486765825904313
45,4,2,4,2,0,2,2,0.487001377425377
45,4,3,1,1,3,2,1,0.498083673869091
45,4,3,1,1,3,2,2,0.497054342779388
45,4,3,2,1,2,1,1,0.492143184281236
45,4,3,2,1,2,1,2,0.484123617781311
45,4,3,4,1,0,1,1,0.488994785480871
45,4,3,4,1,0,1,2,0.490047848882484
45,4,4,1,0,3,3,1,0.499279098292177
45,4,4,1,0,3,3,2,0.49667429607906
45,4,4,2,0,2,2,1,0.492086464147882
45,4,4,2,0,2,2,2,0.484477045731327
45,4,4,3,0,1,1,1,0.485225075560432
45,4,4,3,0,1,1,2,0.481825803564173
46,1,1,2,0,1,1,1,0.486772475488501
46,1,1,2,0,1,1,2,0.483981212952286
46,1,1,3,0,2,2,1,0.48035338095808
46,1,1,3,0,2,2,2,0.476956006900564
46,1,1,4,0,3,3,1,0.502512020728177
46,1,1,4,0,3,3,2,0.505466432231352
46,1,2,1,1,0,1,1,0.479829613488613
46,1,2,1,1,0,1,2,0.47056238123283
46,1,2,3,1,2,1,1,0.479946230506377
46,1,2,3,1,2,1,2,0.475555766596118
46,1,2,4,1,3,2,1,0.500311994589663
46,1,2,4,1,3,2,2,0.504272476947489
46,1,3,1,2,0,2,1,0.480545474884941
46,1,3,1,2,0,2,2,0.470586906320143
46,1,3,2,2,1,1,1,0.486946647519297
46,1,3,2,2,1,1,2,0.484528521436774
46,1,3,4,2,3,1,1,0.499518898956597
46,1,3,4,2,3,1,2,0.503966146074342
46,1,4,1,3,0,3,1,0.479416920040934
46,1,4,1,3,0,3,2,0.469646122710916
46,1,4,2,3,1,2,1,0.485976613441247
46,1,4,2,3,1,2,2,0.482718031560462
46,1,4,3,3,2,1,1,0.478822514591695
46,1,4,3,3,2,1,2,0.476219254952535
46,2,1,2,1,0,1,1,0.488505857864359
46,2,1,2,1,0,1,2,0.486574502913822
46,2,1,3,1,1,2,1,0.480816350737889
46,2,1,3,1,1,2,2,0.47571313584773
46,2,1,4,1,2,3,1,0.499297952561747
46,2,1,4,1,2,3,2,0.501292326205174
46,2,2,1,0,1,1,1,0.481966514747357
46,2,2,1,0,1,1,2,0.478853067728231
46,2,2,3,0,1,1,1,0.480309398723857
46,2,2,3,0,1,1,2,0.475557038306268
46,2,2,4,0,2,2,1,0.501579862124976
46,2,2,4,0,2,2,2,0.501338112920145
46,2,3,1,1,1,2,1,0.482842997600938
46,2,3,1,1,1,2,2,0.479973287788803
46,2,3,2,1,0,1,1,0.488953381386494
46,2,3,2,1,0,1,2,0.487297701812006
46,2,3,4,1,2,1,1,0.499025602444812
46,2,3,4,1,2,1,2,0.501234033472311
46,2,4,1,2,1,3,1,0.482726402946491
46,2,4,1,2,1,3,2,0.478994474095957
46,2,4,2,2,0,2,1,0.487719482966832
46,2,4,2,2,0,2,2,0.486885684819489
46,2,4,3,2,1,1,1,0.480675459275715
46,2,4,3,2,1,1,2,0.476624010239609
46,3,1,2,2,1,1,1,0.492939994177097
46,3,1,2,2,1,1,2,0.489982375495246
46,3,1,3,2,0,2,1,0.480436286200579
46,3,1,3,2,0,2,2,0.475102497993935
46,3,1,4,2,1,3,1,0.494695869891701
46,3,1,4,2,1,3,2,0.493509287204358
46,3,2,1,1,2,1,1,0.485678601637498
46,3,2,1,1,2,1,2,0.485413623066664
46,3,2,3,1,0,1,1,0.480904765579958
46,3,2,3,1,0,1,2,0.47529532145822
46,3,2,4,1,1,2,1,0.493671220204684
46,3,2,4,1,1,2,2,0.493984213195774
46,3,3,1,0,2,2,1,0.487414569097099
46,3,3,1,0,2,2,2,0.484760034371323
46,3,3,2,0,1,1,1,0.495031871108753
46,3,3,2,0,1,1,2,0.49146452683312
46,3,3,4,0,1,1,1,0.494978984609152
46,3,3,4,0,1,1,2,0.494871262942808
46,3,4,1,1,2,3,1,0.486345720560626
46,3,4,1,1,2,3,2,0.485053654498439
46,3,4,2,1,1,2,1,0.493831129401737
46,3,4,2,1,1,2,2,0.491205618687525
46,3,4,3,1,0,1,1,0.481112176280837
46,3,4,3,1,0,1,2,0.475877227291059
46,4,1,2,3,2,1,1,0.492496175927874
46,4,1,2,3,2,1,2,0.493292002041442
46,4,1,3,3,1,2,1,0.481815265503576
46,4,1,3,3,1,2,2,0.475111727519875
46,4,1,4,3,0,3,1,0.493243302140774
46,4,1,4,3,0,3,2,0.489156582555613
46,4,2,1,2,3,1,1,0.488308552495958
46,4,2,1,2,3,1,2,0.487312006119928
46,4,2,3,2,1,1,1,0.483578363858065
46,4,2,3,2,1,1,2,0.47585817677136
46,4,2,4,2,0,2,1,0.492696367004538
46,4,2,4,2,0,2,2,0.489912986391476
46,4,3,1,1,3,2,1,0.488497381370702
46,4,3,1,1,3,2,2,0.486922998336284
46,4,3,2,1,2,1,1,0.493638505155123
46,4,3,2,1,2,1,2,0.493945141850555
46,4,3,4,1,0,1,1,0.493188307940057
46,4,3,4,1,0,1,2,0.491263650660021
46,4,4,1,0,3,3,1,0.487730039000993
46,4,4,1,0,3,3,2,0.487225385436917
46,4,4,2,0,2,2,1,0.494059014777414
46,4,4,2,0,2,2,2,0.49425015550126
46,4,4,3,0,1,1,1,0.48356797527738
46,4,4,3,0,1,1,2,0.47572193531216
47,1,1,2,0,1,1,1,0.487389931953269
47,1,1,2,0,1,1,2,0.48175054152644
47,1,1,3,0,2,2,1,0.477673333792881
47,1,1,3,0,2,2,2,0.4772102533473
47,1,1,4,0,3,3,1,0.494698421511969
47,1,1,4,0,3,3,2,0.500135874335913
47,1,2,1,1,0,1,1,0.474874712751811
47,1,2,1,1,0,1,2,0.463704553326809
47,1,2,3,1,2,1,1,0.477482015060561
47,1,2,3,1,2,1,2,0.474971748308963
47,1,2,4,1,3,2,1,0.492547640489207
47,1,2,4,1,3,2,2,0.498964887321589
47,1,3,1,2,0,2,1,0.47484914358955
47,1,3,1,2,0,2,2,0.463252267327779
47,1,3,2,2,1,1,1,0.486561028718996
47,1,3,2,2,1,1,2,0.479971430121085
47,1,3,4,2,3,1,1,0.494699319925638
47,1,3,4,2,3,1,2,0.498832876078222
47,1,4,1,3,0,3,1,0.472796940323085
47,1,4,1,3,0,3,2,0.462465394381675
47,1,4,2,3,1,2,1,0.485263172053917
47,1,4,2,3,1,2,2,0.478163449244619
47,1,4,3,3,2,1,1,0.475969865511312
47,1,4,3,3,2,1,2,0.475880872240084
47,2,1,2,1,0,1,1,0.48949867943147
47,2,1,2,1,0,1,2,0.483030497481711
47,2,1,3,1,1,2,1,0.480458248832565
47,2,1,3,1,1,2,2,0.474847647185392
47,2,1,4,1,2,3,1,0.494611152679495
47,2,1,4,1,2,3,2,0.49670512724622
47,2,2,1,0,1,1,1,0.480007874485939
47,2,2,1,0,1,1,2,0.476172905288979
47,2,2,3,0,1,1,1,0.480136042516246
47,2,2,3,0,1,1,2,0.47507275100467
47,2,2,4,0,2,2,1,0.495208038442839
47,2,2,4,0,2,2,2,0.496437321040489
47,2,3,1,1,1,2,1,0.47946417801615
47,2,3,1,1,1,2,2,0.475005571508303
47,2,3,2,1,0,1,1,0.489382460387951
47,2,3,2,1,0,1,2,0.484156141181985
47,2,3,4,1,2,1,1,0.497083304848651
47,2,3,4,1,2,1,2,0.4977199307265
47,2,4,1,2,1,3,1,0.479567944696832
47,2,4,1,2,1,3,2,0.475735893332405
47,2,4,2,2,0,2,1,0.487691572191219
47,2,4,2,2,0,2,2,0.482799860719716
47,2,4,3,2,1,1,1,0.480120579092095
47,2,4,3,2,1,1,2,0.475220089603247
47,3,1,2,2,1,1,1,0.494855205588531
47,3,1,2,2,1,1,2,0.492750545924964
47,3,1,3,2,0,2,1,0.482624776439224
47,3,1,3,2,0,2,2,0.478372204907057
47,3,1,4,2,1,3,1,0.488312223192661
47,3,1,4,2,1,3,2,0.487194242889939
47,3,2,1,1,2,1,1,0.490850543961763
47,3,2,1,1,2,1,2,0.484845873349786
47,3,2,3,1,0,1,1,0.4828778246719
47,3,2,3,1,0,1,2,0.479119814632443
47,3,2,4,1,1,2,1,0.488304601274082
47,3,2,4,1,1,2,2,0.488517076196976
47,3,3,1,0,2,2,1,0.489980514325367
47,3,3,1,0,2,2,2,0.486202792600959
47,3,3,2,0,1,1,1,0.496531370904421
47,3,3,2,0,1,1,2,0.494178556753445
47,3,3,4,0,1,1,1,0.489465010600307
47,3,3,4,0,1,1,2,0.488725933198059
47,3,4,1,1,2,3,1,0.490117003835302
47,3,4,1,1,2,3,2,0.484169655606408
47,3,4,2,1,1,2,1,0.496095459048921
47,3,4,2,1,1,2,2,0.494116055144101
47,3,4,3,1,0,1,1,0.483432310043749
47,3,4,3,1,0,1,2,0.481094896140534
47,4,1,2,3,2,1,1,0.495473735846877
47,4,1,2,3,2,1,2,0.494167348446636
47,4,1,3,3,1,2,1,0.482078349908379
47,4,1,3,3,1,2,2,0.479199315257917
47,4,1,4,3,0,3,1,0.486550070923525
47,4,1,4,3,0,3,2,0.485052480457642
47,4,2,1,2,3,1,1,0.492275303608177
47,4,2,1,2,3,1,2,0.484601227752955
47,4,2,3,2,1,1,1,0.482993517546203
47,4,2,3,2,1,1,2,0.481011975501478
47,4,2,4,2,0,2,1,0.486405330410203
47,4,2,4,2,0,2,2,0.485822878842942
47,4,3,1,1,3,2,1,0.493609623532952
47,4,3,1,1,3,2,2,0.488530960398338
47,4,3,2,1,2,1,1,0.496138597093039
47,4,3,2,1,2,1,2,0.494544547899682
47,4,3,4,1,0,1,1,0.488286959387409
47,4,3,4,1,0,1,2,0.486725804266413
47,4,4,1,0,3,3,1,0.494012947705238
47,4,4,1,0,3,3,2,0.487338696631073
47,4,4,2,0,2,2,1,0.496777703378041
47,4,4,2,0,2,2,2,0.495262340409012
47,4,4,3,0,1,1,1,0.482599115945937
47,4,4,3,0,1,1,2,0.480122016561653
48,1,1,2,0,1,1,1,0.481972586149504
48,1,1,2,0,1,1,2,0.474707375454823
48,1,1,3,0,2,2,1,0.484696469651186
48,1,1,3,0,2,2,2,0.472426327625481
48,1,1,4,0,3,3,1,0.482353010446537
48,1,1,4,0,3,3,2,0.485736113646056
48,1,2,1,1,0,1,1,0.474839041529288
48,1,2,1,1,0,1,2,0.469279001220549
48,1,2,3,1,2,1,1,0.482749816160626
48,1,2,3,1,2,1,2,0.475034607770669
48,1,2,4,1,3,2,1,0.48426345813927
48,1,2,4,1,3,2,2,0.487260326071155
48,1,3,1,2,0,2,1,0.477850830205755
48,1,3,1,2,0,2,2,0.467638515629564
48,1,3,2,2,1,1,1,0.487261606058801
48,1,3,2,2,1,1,2,0.482072624178456
48,1,3,4,2,3,1,1,0.48336480010992
48,1,3,4,2,3,1,2,0.495029448622023
48,1,4,1,3,0,3,1,0.480472357466085
48,1,4,1,3,0,3,2,0.464959488321874
48,1,4,2,3,1,2,1,0.486028998423844
48,1,4,2,3,1,2,2,0.479714768108017
48,1,4,3,3,2,1,1,0.481626822429961
48,1,4,3,3,2,1,2,0.475530044949479
48,2,1,2,1,0,1,1,0.478557799666002
48,2,1,2,1,0,1,2,0.479289890591322
48,2,1,3,1,1,2,1,0.474441628688864
48,2,1,3,1,1,2,2,0.478496448176363
48,2,1,4,1,2,3,1,0.492387506765719
48,2,1,4,1,2,3,2,0.499982573991779
48,2,2,1,0,1,1,1,0.497367622415895
48,2,2,1,0,1,1,2,0.473311675245474
48,2,2,3,0,1,1,1,0.477297986812792
48,2,2,3,0,1,1,2,0.488340123216121
48,2,2,4,0,2,2,1,0.492687983453311
48,2,2,4,0,2,2,2,0.5040385144605
48,2,3,1,1,1,2,1,0.49384377536188
48,2,3,1,1,1,2,2,0.469758303893048
48,2,3,2,1,0,1,1,0.482693760289669
48,2,3,2,1,0,1,2,0.477646300174972
48,2,3,4,1,2,1,1,0.494477849057619
48,2,3,4,1,2,1,2,0.510072890253809
48,2,4,1,2,1,3,1,0.492541212586252
48,2,4,1,2,1,3,2,0.479692304215421
48,2,4,2,2,0,2,1,0.47885654642206
48,2,4,2,2,0,2,2,0.483496065938212
48,2,4,3,2,1,1,1,0.479117974326998
48,2,4,3,2,1,1,2,0.482830703027993
48,3,1,2,2,1,1,1,0.474352753338892
48,3,1,2,2,1,1,2,0.482962200848669
48,3,1,3,2,0,2,1,0.476904704695229
48,3,1,3,2,0,2,2,0.479293831777942
48,3,1,4,2,1,3,1,0.488866533921348
48,3,1,4,2,1,3,2,0.492305623405199
48,3,2,1,1,2,1,1,0.499692533827258
48,3,2,1,1,2,1,2,0.483173728834699
48,3,2,3,1,0,1,1,0.478863424888719
48,3,2,3,1,0,1,2,0.484226021515638
48,3,2,4,1,1,2,1,0.485414561901654
48,3,2,4,1,1,2,2,0.4907406306821
48,3,3,1,0,2,2,1,0.497406164637784
48,3,3,1,0,2,2,2,0.486350034573233
48,3,3,2,0,1,1,1,0.478544457945675
48,3,3,2,0,1,1,2,0.483528949165855
48,3,3,4,0,1,1,1,0.490422184344676
48,3,3,4,0,1,1,2,0.496182788124156
48,3,4,1,1,2,3,1,0.489394728909865
48,3,4,1,1,2,3,2,0.481720544919346
48,3,4,2,1,1,2,1,0.473924178038015
48,3,4,2,1,1,2,2,0.488049989830329
48,3,4,3,1,0,1,1,0.487206920811198
48,3,4,3,1,0,1,2,0.485549784534439
48,4,1,2,3,2,1,1,0.479203807009705
48,4,1,2,3,2,1,2,0.491327675251298
48,4,1,3,3,1,2,2,0.469421401382989
48,4,1,4,3,0,3,2,0.466224387901559
48,4,2,1,2,3,1,1,0.504574143925307
48,4,2,1,2,3,1,2,0.479721652595203
48,4,2,3,2,1,1,1,0.472414390608901
48,4,2,3,2,1,1,2,0.463639499297955
48,4,2,4,2,0,2,1,0.470628200330086
48,4,2,4,2,0,2,2,0.468284121997045
48,4,3,1,1,3,2,1,0.501875569619369
48,4,3,1,1,3,2,2,0.482150253247394
48,4,3,2,1,2,1,1,0.49358474374076
48,4,3,2,1,2,1,2,0.486798788266788
48,4,3,4,1,0,1,1,0.46997540082678
48,4,3,4,1,0,1,2,0.469716414951716
48,4,4,1,0,3,3,1,0.502400921013928
48,4,4,1,0,3,3,2,0.464550555757239
48,4,4,2,0,2,2,1,0.494887558674515
48,4,4,2,0,2,2,2,0.491792019637974
48,4,4,3,0,1,1,1,0.47265923380411
48,4,4,3,0,1,1,2,0.478472854357141
49,1,1,2,0,1,1,1,0.472488508708301
49,1,1,2,0,1,1,2,0.462856094574025
49,1,1,3,0,2,2,1,0.487287276654053
49,1,1,3,0,2,2,2,0.490024749995863
49,1,1,4,0,3,3,1,0.509214643486488
